dataSize: 40000, timeCut: 2d, nEpochs: 300, batchSize: 1024, lr: 1.000
nn.Sequential {
  [input -> (1) -> (2) -> (3) -> (4) -> (5) -> (6) -> (7) -> output]
  (1): nn.Linear(600 -> 500)
  (2): nn.ReLU
  (3): nn.Linear(500 -> 100)
  (4): nn.ReLU
  (5): nn.Dropout(0.500000)
  (6): nn.Linear(100 -> 1)
  (7): nn.Sigmoid
}
nn.BCECriterion
training iteration: 12 of 13                    
0.5
Epoch  0 | train loss: 0.435 | val loss: 0.393 | val auc: 71.38%
Epoch 44 | train loss: 0.324 | val loss: 0.348 | val auc: 81.70%
Epoch 45 | train loss: 0.318 | val loss: 0.343 | val auc: 81.32%
Epoch 46 | train loss: 0.325 | val loss: 0.338 | val auc: 81.59%
Epoch 47 | train loss: 0.317 | val loss: 0.348 | val auc: 80.92%
Epoch 48 | train loss: 0.321 | val loss: 0.328 | val auc: 81.44%
Epoch 49 | train loss: 0.316 | val loss: 0.322 | val auc: 81.47%
training iteration: 12 of 13                    
0.25
Epoch 50 | train loss: 0.317 | val loss: 0.326 | val auc: 82.19%
Epoch 51 | train loss: 0.304 | val loss: 0.319 | val auc: 82.23%
Epoch 52 | train loss: 0.303 | val loss: 0.316 | val auc: 82.30%
Epoch 53 | train loss: 0.305 | val loss: 0.323 | val auc: 82.12%
Epoch 54 | train loss: 0.303 | val loss: 0.318 | val auc: 82.79%
Epoch 55 | train loss: 0.304 | val loss: 0.321 | val auc: 82.29%
Epoch 56 | train loss: 0.303 | val loss: 0.319 | val auc: 82.42%
Epoch 57 | train loss: 0.306 | val loss: 0.321 | val auc: 81.92%
Epoch 58 | train loss: 0.299 | val loss: 0.317 | val auc: 82.97%
Epoch 59 | train loss: 0.302 | val loss: 0.325 | val auc: 82.36%
Epoch 60 | train loss: 0.306 | val loss: 0.323 | val auc: 82.58%
Epoch 61 | train loss: 0.302 | val loss: 0.317 | val auc: 82.78%
Epoch 62 | train loss: 0.298 | val loss: 0.320 | val auc: 82.40%
Epoch 63 | train loss: 0.303 | val loss: 0.316 | val auc: 82.41%
Epoch 64 | train loss: 0.300 | val loss: 0.330 | val auc: 82.60%
Epoch 65 | train loss: 0.301 | val loss: 0.321 | val auc: 82.62%
Epoch 66 | train loss: 0.306 | val loss: 0.320 | val auc: 82.62%
Epoch 67 | train loss: 0.298 | val loss: 0.325 | val auc: 83.06%
Epoch 68 | train loss: 0.302 | val loss: 0.313 | val auc: 82.74%
Epoch 69 | train loss: 0.298 | val loss: 0.317 | val auc: 82.54%
Epoch 70 | train loss: 0.298 | val loss: 0.315 | val auc: 82.34%
Epoch 71 | train loss: 0.303 | val loss: 0.326 | val auc: 82.64%
Epoch 72 | train loss: 0.303 | val loss: 0.329 | val auc: 82.53%
Epoch 73 | train loss: 0.299 | val loss: 0.314 | val auc: 82.78%
Epoch 74 | train loss: 0.298 | val loss: 0.330 | val auc: 82.33%
Epoch 75 | train loss: 0.298 | val loss: 0.319 | val auc: 82.33%
Epoch 76 | train loss: 0.300 | val loss: 0.326 | val auc: 83.04%
Epoch 77 | train loss: 0.301 | val loss: 0.319 | val auc: 83.05%
Epoch 78 | train loss: 0.296 | val loss: 0.311 | val auc: 82.96%
Epoch 79 | train loss: 0.306 | val loss: 0.323 | val auc: 82.72%
Epoch 80 | train loss: 0.297 | val loss: 0.320 | val auc: 82.76%
Epoch 81 | train loss: 0.296 | val loss: 0.318 | val auc: 83.33%
Epoch 82 | train loss: 0.300 | val loss: 0.316 | val auc: 82.80%
Epoch 83 | train loss: 0.304 | val loss: 0.310 | val auc: 82.92%
Epoch 84 | train loss: 0.296 | val loss: 0.308 | val auc: 83.82%
Epoch 85 | train loss: 0.297 | val loss: 0.318 | val auc: 82.88%
Epoch 86 | train loss: 0.293 | val loss: 0.318 | val auc: 82.96%
Epoch 87 | train loss: 0.303 | val loss: 0.320 | val auc: 82.54%
Epoch 88 | train loss: 0.298 | val loss: 0.365 | val auc: 83.02%
Epoch 89 | train loss: 0.302 | val loss: 0.321 | val auc: 83.10%
Epoch 90 | train loss: 0.296 | val loss: 0.313 | val auc: 83.29%
Epoch 91 | train loss: 0.299 | val loss: 0.310 | val auc: 83.45%
Epoch 92 | train loss: 0.295 | val loss: 0.330 | val auc: 82.54%
Epoch 93 | train loss: 0.299 | val loss: 0.312 | val auc: 83.24%
Epoch 94 | train loss: 0.295 | val loss: 0.324 | val auc: 83.03%
Epoch 95 | train loss: 0.307 | val loss: 0.317 | val auc: 83.13%
Epoch 96 | train loss: 0.294 | val loss: 0.318 | val auc: 82.92%
Epoch 97 | train loss: 0.300 | val loss: 0.313 | val auc: 83.39%
Epoch 98 | train loss: 0.290 | val loss: 0.317 | val auc: 83.35%
Epoch 99 | train loss: 0.304 | val loss: 0.314 | val auc: 83.58%
training iteration: 12 of 13                    
0.125
Epoch 100 | train loss: 0.298 | val loss: 0.312 | val auc: 83.41%
Epoch 101 | train loss: 0.291 | val loss: 0.309 | val auc: 83.52%
Epoch 102 | train loss: 0.288 | val loss: 0.307 | val auc: 83.67%
Epoch 103 | train loss: 0.289 | val loss: 0.310 | val auc: 83.99%
Epoch 104 | train loss: 0.288 | val loss: 0.314 | val auc: 83.58%
Epoch 105 | train loss: 0.290 | val loss: 0.311 | val auc: 83.96%
Epoch 106 | train loss: 0.288 | val loss: 0.312 | val auc: 83.68%
Epoch 107 | train loss: 0.288 | val loss: 0.317 | val auc: 82.81%
Epoch 108 | train loss: 0.288 | val loss: 0.308 | val auc: 83.46%
Epoch 109 | train loss: 0.287 | val loss: 0.313 | val auc: 83.47%
Epoch 110 | train loss: 0.288 | val loss: 0.311 | val auc: 83.39%
Epoch 111 | train loss: 0.289 | val loss: 0.302 | val auc: 83.80%
Epoch 112 | train loss: 0.287 | val loss: 0.315 | val auc: 83.63%
Epoch 113 | train loss: 0.288 | val loss: 0.315 | val auc: 83.38%
Epoch 114 | train loss: 0.288 | val loss: 0.311 | val auc: 83.35%
Epoch 115 | train loss: 0.287 | val loss: 0.314 | val auc: 83.41%
Epoch 116 | train loss: 0.288 | val loss: 0.306 | val auc: 83.67%
Epoch 117 | train loss: 0.285 | val loss: 0.310 | val auc: 83.63%
Epoch 118 | train loss: 0.286 | val loss: 0.302 | val auc: 83.46%
Epoch 119 | train loss: 0.284 | val loss: 0.302 | val auc: 84.17%
Epoch 120 | train loss: 0.286 | val loss: 0.306 | val auc: 83.70%
Epoch 121 | train loss: 0.288 | val loss: 0.309 | val auc: 83.72%
Epoch 122 | train loss: 0.285 | val loss: 0.307 | val auc: 84.04%
Epoch 123 | train loss: 0.287 | val loss: 0.311 | val auc: 83.31%
Epoch 124 | train loss: 0.284 | val loss: 0.309 | val auc: 83.65%
Epoch 125 | train loss: 0.288 | val loss: 0.309 | val auc: 83.68%
Epoch 126 | train loss: 0.286 | val loss: 0.313 | val auc: 83.57%
Epoch 127 | train loss: 0.287 | val loss: 0.311 | val auc: 83.52%
Epoch 128 | train loss: 0.287 | val loss: 0.309 | val auc: 83.29%
Epoch 129 | train loss: 0.287 | val loss: 0.315 | val auc: 83.31%
Epoch 130 | train loss: 0.287 | val loss: 0.309 | val auc: 83.68%
Epoch 131 | train loss: 0.283 | val loss: 0.310 | val auc: 83.87%
Epoch 132 | train loss: 0.285 | val loss: 0.312 | val auc: 83.39%
Epoch 133 | train loss: 0.286 | val loss: 0.307 | val auc: 83.87%
Epoch 134 | train loss: 0.285 | val loss: 0.313 | val auc: 83.47%
Epoch 135 | train loss: 0.286 | val loss: 0.310 | val auc: 84.10%
Epoch 136 | train loss: 0.283 | val loss: 0.306 | val auc: 84.28%
Epoch 137 | train loss: 0.286 | val loss: 0.308 | val auc: 83.91%
Epoch 138 | train loss: 0.282 | val loss: 0.311 | val auc: 83.84%
Epoch 139 | train loss: 0.285 | val loss: 0.307 | val auc: 83.75%
Epoch 140 | train loss: 0.284 | val loss: 0.315 | val auc: 83.73%
Epoch 141 | train loss: 0.282 | val loss: 0.310 | val auc: 83.96%
Epoch 142 | train loss: 0.282 | val loss: 0.313 | val auc: 83.79%
Epoch 143 | train loss: 0.283 | val loss: 0.306 | val auc: 83.92%
Epoch 144 | train loss: 0.284 | val loss: 0.316 | val auc: 83.78%
Epoch 145 | train loss: 0.286 | val loss: 0.307 | val auc: 83.76%
Epoch 146 | train loss: 0.281 | val loss: 0.311 | val auc: 83.62%
Epoch 147 | train loss: 0.287 | val loss: 0.304 | val auc: 84.35%
Epoch 148 | train loss: 0.282 | val loss: 0.313 | val auc: 83.83%
Epoch 149 | train loss: 0.288 | val loss: 0.306 | val auc: 84.03%
training iteration: 12 of 13                    
0.0625
Epoch 150 | train loss: 0.288 | val loss: 0.309 | val auc: 83.54%
Epoch 151 | train loss: 0.280 | val loss: 0.307 | val auc: 83.62%
Epoch 152 | train loss: 0.280 | val loss: 0.307 | val auc: 83.64%
Epoch 153 | train loss: 0.279 | val loss: 0.303 | val auc: 84.40%
Epoch 154 | train loss: 0.279 | val loss: 0.307 | val auc: 83.98%
Epoch 155 | train loss: 0.278 | val loss: 0.306 | val auc: 84.27%
Epoch 156 | train loss: 0.278 | val loss: 0.309 | val auc: 83.83%
Epoch 157 | train loss: 0.278 | val loss: 0.310 | val auc: 83.69%
Epoch 158 | train loss: 0.278 | val loss: 0.304 | val auc: 84.56%
Epoch 159 | train loss: 0.280 | val loss: 0.310 | val auc: 83.84%
Epoch 160 | train loss: 0.278 | val loss: 0.309 | val auc: 83.70%
Epoch 161 | train loss: 0.278 | val loss: 0.307 | val auc: 84.09%
Epoch 162 | train loss: 0.280 | val loss: 0.309 | val auc: 83.78%
Epoch 163 | train loss: 0.278 | val loss: 0.305 | val auc: 83.83%
Epoch 164 | train loss: 0.277 | val loss: 0.306 | val auc: 84.13%
Epoch 165 | train loss: 0.277 | val loss: 0.308 | val auc: 83.84%
Epoch 166 | train loss: 0.278 | val loss: 0.307 | val auc: 83.86%
Epoch 167 | train loss: 0.278 | val loss: 0.308 | val auc: 83.93%
Epoch 168 | train loss: 0.277 | val loss: 0.314 | val auc: 83.47%
Epoch 169 | train loss: 0.277 | val loss: 0.306 | val auc: 83.73%
Epoch 170 | train loss: 0.277 | val loss: 0.312 | val auc: 83.49%
Epoch 171 | train loss: 0.276 | val loss: 0.303 | val auc: 84.15%
Epoch 172 | train loss: 0.279 | val loss: 0.309 | val auc: 83.95%
Epoch 173 | train loss: 0.278 | val loss: 0.309 | val auc: 84.19%
Epoch 174 | train loss: 0.276 | val loss: 0.307 | val auc: 84.07%
Epoch 175 | train loss: 0.278 | val loss: 0.304 | val auc: 84.27%
Epoch 176 | train loss: 0.276 | val loss: 0.311 | val auc: 83.82%
Epoch 177 | train loss: 0.277 | val loss: 0.303 | val auc: 84.27%
Epoch 178 | train loss: 0.276 | val loss: 0.307 | val auc: 84.00%
Epoch 179 | train loss: 0.275 | val loss: 0.309 | val auc: 83.89%
Epoch 180 | train loss: 0.276 | val loss: 0.309 | val auc: 84.09%
Epoch 181 | train loss: 0.277 | val loss: 0.311 | val auc: 84.03%
Epoch 182 | train loss: 0.275 | val loss: 0.305 | val auc: 84.05%
Epoch 183 | train loss: 0.276 | val loss: 0.309 | val auc: 84.10%
Epoch 184 | train loss: 0.276 | val loss: 0.310 | val auc: 84.09%
Epoch 185 | train loss: 0.275 | val loss: 0.308 | val auc: 84.17%
Epoch 186 | train loss: 0.276 | val loss: 0.308 | val auc: 83.80%
Epoch 187 | train loss: 0.277 | val loss: 0.306 | val auc: 84.04%
Epoch 188 | train loss: 0.279 | val loss: 0.309 | val auc: 83.78%
Epoch 189 | train loss: 0.274 | val loss: 0.306 | val auc: 84.30%
Epoch 190 | train loss: 0.276 | val loss: 0.305 | val auc: 84.19%
Epoch 191 | train loss: 0.276 | val loss: 0.304 | val auc: 83.97%
Epoch 192 | train loss: 0.275 | val loss: 0.303 | val auc: 84.48%
Epoch 193 | train loss: 0.275 | val loss: 0.301 | val auc: 84.40%
Epoch 194 | train loss: 0.276 | val loss: 0.308 | val auc: 83.61%
Epoch 195 | train loss: 0.275 | val loss: 0.308 | val auc: 84.02%
Epoch 196 | train loss: 0.274 | val loss: 0.310 | val auc: 84.23%
Epoch 197 | train loss: 0.274 | val loss: 0.306 | val auc: 83.85%
Epoch 198 | train loss: 0.273 | val loss: 0.307 | val auc: 84.37%
Epoch 199 | train loss: 0.275 | val loss: 0.305 | val auc: 84.42%
training iteration: 12 of 13                    
0.03125
Epoch 200 | train loss: 0.274 | val loss: 0.309 | val auc: 84.23%
Epoch 201 | train loss: 0.273 | val loss: 0.305 | val auc: 83.86%
Epoch 202 | train loss: 0.273 | val loss: 0.302 | val auc: 84.77%
Epoch 203 | train loss: 0.272 | val loss: 0.298 | val auc: 84.23%
Epoch 204 | train loss: 0.273 | val loss: 0.302 | val auc: 84.37%
Epoch 205 | train loss: 0.274 | val loss: 0.304 | val auc: 84.43%
Epoch 206 | train loss: 0.273 | val loss: 0.304 | val auc: 84.08%
Epoch 207 | train loss: 0.271 | val loss: 0.301 | val auc: 84.43%
Epoch 208 | train loss: 0.272 | val loss: 0.303 | val auc: 84.33%
Epoch 209 | train loss: 0.272 | val loss: 0.305 | val auc: 84.49%
Epoch 210 | train loss: 0.273 | val loss: 0.301 | val auc: 85.10%
Epoch 211 | train loss: 0.273 | val loss: 0.305 | val auc: 84.75%
Epoch 212 | train loss: 0.271 | val loss: 0.303 | val auc: 84.56%
Epoch 213 | train loss: 0.271 | val loss: 0.298 | val auc: 84.51%
Epoch 214 | train loss: 0.272 | val loss: 0.305 | val auc: 84.00%
Epoch 215 | train loss: 0.272 | val loss: 0.306 | val auc: 84.37%
Epoch 216 | train loss: 0.271 | val loss: 0.297 | val auc: 85.10%
Epoch 217 | train loss: 0.272 | val loss: 0.307 | val auc: 84.21%
Epoch 218 | train loss: 0.271 | val loss: 0.305 | val auc: 84.14%
Epoch 219 | train loss: 0.271 | val loss: 0.303 | val auc: 84.56%
Epoch 220 | train loss: 0.272 | val loss: 0.307 | val auc: 83.97%
Epoch 221 | train loss: 0.272 | val loss: 0.302 | val auc: 84.45%
Epoch 222 | train loss: 0.271 | val loss: 0.306 | val auc: 83.87%
Epoch 223 | train loss: 0.271 | val loss: 0.309 | val auc: 83.96%
Epoch 224 | train loss: 0.271 | val loss: 0.301 | val auc: 84.72%
Epoch 225 | train loss: 0.272 | val loss: 0.305 | val auc: 83.62%
Epoch 226 | train loss: 0.271 | val loss: 0.303 | val auc: 84.26%
Epoch 227 | train loss: 0.271 | val loss: 0.306 | val auc: 84.34%
Epoch 228 | train loss: 0.271 | val loss: 0.297 | val auc: 84.85%
Epoch 229 | train loss: 0.270 | val loss: 0.308 | val auc: 84.44%
Epoch 230 | train loss: 0.271 | val loss: 0.302 | val auc: 84.13%
Epoch 231 | train loss: 0.271 | val loss: 0.306 | val auc: 84.58%
Epoch 232 | train loss: 0.270 | val loss: 0.308 | val auc: 84.13%
Epoch 233 | train loss: 0.271 | val loss: 0.307 | val auc: 84.03%
Epoch 234 | train loss: 0.268 | val loss: 0.302 | val auc: 84.28%
Epoch 235 | train loss: 0.271 | val loss: 0.298 | val auc: 84.83%
Epoch 236 | train loss: 0.270 | val loss: 0.298 | val auc: 84.78%
Epoch 237 | train loss: 0.270 | val loss: 0.308 | val auc: 84.16%
Epoch 238 | train loss: 0.271 | val loss: 0.302 | val auc: 84.61%
Epoch 239 | train loss: 0.270 | val loss: 0.310 | val auc: 83.74%
Epoch 240 | train loss: 0.272 | val loss: 0.302 | val auc: 84.35%
Epoch 241 | train loss: 0.269 | val loss: 0.307 | val auc: 84.37%
Epoch 242 | train loss: 0.270 | val loss: 0.302 | val auc: 84.89%
Epoch 243 | train loss: 0.269 | val loss: 0.302 | val auc: 84.41%
Epoch 244 | train loss: 0.270 | val loss: 0.298 | val auc: 84.77%
Epoch 245 | train loss: 0.269 | val loss: 0.305 | val auc: 84.52%
Epoch 246 | train loss: 0.269 | val loss: 0.310 | val auc: 84.06%
Epoch 247 | train loss: 0.270 | val loss: 0.301 | val auc: 84.29%
Epoch 248 | train loss: 0.270 | val loss: 0.302 | val auc: 84.23%
Epoch 249 | train loss: 0.270 | val loss: 0.304 | val auc: 84.61%
training iteration: 12 of 13                    
0.015625
Epoch 250 | train loss: 0.269 | val loss: 0.305 | val auc: 84.56%
Epoch 251 | train loss: 0.270 | val loss: 0.306 | val auc: 84.31%
Epoch 252 | train loss: 0.270 | val loss: 0.302 | val auc: 84.30%
Epoch 253 | train loss: 0.269 | val loss: 0.303 | val auc: 83.96%
Epoch 254 | train loss: 0.268 | val loss: 0.307 | val auc: 84.36%
Epoch 255 | train loss: 0.270 | val loss: 0.303 | val auc: 84.15%
Epoch 256 | train loss: 0.271 | val loss: 0.306 | val auc: 83.94%
Epoch 257 | train loss: 0.267 | val loss: 0.302 | val auc: 84.32%
Epoch 258 | train loss: 0.270 | val loss: 0.299 | val auc: 84.73%
Epoch 259 | train loss: 0.270 | val loss: 0.299 | val auc: 84.67%
Epoch 260 | train loss: 0.268 | val loss: 0.309 | val auc: 84.26%
Epoch 261 | train loss: 0.267 | val loss: 0.306 | val auc: 84.38%
Epoch 262 | train loss: 0.269 | val loss: 0.304 | val auc: 84.33%
Epoch 263 | train loss: 0.268 | val loss: 0.293 | val auc: 85.05%
Epoch 264 | train loss: 0.268 | val loss: 0.304 | val auc: 84.23%
Epoch 265 | train loss: 0.270 | val loss: 0.306 | val auc: 84.31%
Epoch 266 | train loss: 0.268 | val loss: 0.300 | val auc: 84.17%
Epoch 267 | train loss: 0.268 | val loss: 0.307 | val auc: 84.19%
Epoch 268 | train loss: 0.270 | val loss: 0.297 | val auc: 84.88%
Epoch 269 | train loss: 0.268 | val loss: 0.305 | val auc: 84.56%
Epoch 270 | train loss: 0.269 | val loss: 0.311 | val auc: 84.16%
Epoch 271 | train loss: 0.269 | val loss: 0.310 | val auc: 83.90%
Epoch 272 | train loss: 0.269 | val loss: 0.303 | val auc: 84.69%
Epoch 273 | train loss: 0.269 | val loss: 0.305 | val auc: 84.24%
Epoch 274 | train loss: 0.268 | val loss: 0.308 | val auc: 84.45%
Epoch 275 | train loss: 0.268 | val loss: 0.305 | val auc: 84.16%
Epoch 276 | train loss: 0.268 | val loss: 0.305 | val auc: 84.29%
Epoch 277 | train loss: 0.269 | val loss: 0.301 | val auc: 84.52%
Epoch 278 | train loss: 0.268 | val loss: 0.304 | val auc: 84.39%
Epoch 279 | train loss: 0.269 | val loss: 0.302 | val auc: 84.14%
Epoch 280 | train loss: 0.266 | val loss: 0.299 | val auc: 84.86%
Epoch 281 | train loss: 0.270 | val loss: 0.302 | val auc: 84.72%
Epoch 282 | train loss: 0.268 | val loss: 0.303 | val auc: 84.26%
Epoch 283 | train loss: 0.268 | val loss: 0.301 | val auc: 84.49%
Epoch 284 | train loss: 0.268 | val loss: 0.310 | val auc: 84.16%
Epoch 285 | train loss: 0.266 | val loss: 0.305 | val auc: 84.16%
Epoch 286 | train loss: 0.268 | val loss: 0.305 | val auc: 84.32%
Epoch 287 | train loss: 0.267 | val loss: 0.302 | val auc: 84.22%
Epoch 288 | train loss: 0.268 | val loss: 0.308 | val auc: 84.22%
Epoch 289 | train loss: 0.268 | val loss: 0.296 | val auc: 84.86%
Epoch 290 | train loss: 0.267 | val loss: 0.309 | val auc: 83.95%
Epoch 291 | train loss: 0.268 | val loss: 0.305 | val auc: 84.58%
Epoch 292 | train loss: 0.268 | val loss: 0.302 | val auc: 84.58%
Epoch 293 | train loss: 0.268 | val loss: 0.306 | val auc: 84.40%
Epoch 294 | train loss: 0.268 | val loss: 0.303 | val auc: 84.54%
Epoch 295 | train loss: 0.267 | val loss: 0.304 | val auc: 84.87%
Epoch 296 | train loss: 0.269 | val loss: 0.305 | val auc: 84.51%
Epoch 297 | train loss: 0.268 | val loss: 0.301 | val auc: 84.55%
Epoch 298 | train loss: 0.268 | val loss: 0.302 | val auc: 84.33%
Epoch 299 | train loss: 0.267 | val loss: 0.310 | val auc: 84.19%
