dataSize: 40000, timeCut: 2d, nEpochs: 300, batchSize: 1024, lr: 1.000
nn.Sequential {
  [input -> (1) -> (2) -> (3) -> (4) -> (5) -> (6) -> (7) -> output]
  (1): nn.Linear(600 -> 500)
  (2): nn.ReLU
  (3): nn.Linear(500 -> 100)
  (4): nn.ReLU
  (5): nn.Dropout(0.500000)
  (6): nn.Linear(100 -> 1)
  (7): nn.Sigmoid
}
nn.BCECriterion
Epoch  0 | train loss: 0.436 | val loss: 0.372 | val auc: 72.63%
Epoch 109 | train loss: 0.292 | val loss: 0.295 | val auc: 84.80%
Epoch 110 | train loss: 0.289 | val loss: 0.294 | val auc: 84.76%
Epoch 111 | train loss: 0.287 | val loss: 0.294 | val auc: 84.76%
Epoch 112 | train loss: 0.289 | val loss: 0.295 | val auc: 84.73%
Epoch 113 | train loss: 0.289 | val loss: 0.294 | val auc: 84.83%
Epoch 114 | train loss: 0.287 | val loss: 0.293 | val auc: 84.79%
Epoch 115 | train loss: 0.288 | val loss: 0.294 | val auc: 84.70%
Epoch 116 | train loss: 0.285 | val loss: 0.297 | val auc: 84.83%
Epoch 117 | train loss: 0.287 | val loss: 0.295 | val auc: 84.75%
Epoch 118 | train loss: 0.289 | val loss: 0.299 | val auc: 84.85%
Epoch 119 | train loss: 0.288 | val loss: 0.293 | val auc: 84.81%
Epoch 120 | train loss: 0.287 | val loss: 0.294 | val auc: 84.74%
Epoch 121 | train loss: 0.289 | val loss: 0.296 | val auc: 84.78%
Epoch 122 | train loss: 0.284 | val loss: 0.294 | val auc: 84.82%
Epoch 123 | train loss: 0.284 | val loss: 0.295 | val auc: 84.81%
Epoch 124 | train loss: 0.290 | val loss: 0.293 | val auc: 84.89%
Epoch 125 | train loss: 0.288 | val loss: 0.305 | val auc: 84.87%
Epoch 126 | train loss: 0.291 | val loss: 0.293 | val auc: 84.87%
Epoch 127 | train loss: 0.289 | val loss: 0.296 | val auc: 85.01%
Epoch 128 | train loss: 0.284 | val loss: 0.294 | val auc: 84.88%
Epoch 129 | train loss: 0.284 | val loss: 0.293 | val auc: 84.91%
Epoch 130 | train loss: 0.284 | val loss: 0.299 | val auc: 84.66%
Epoch 131 | train loss: 0.286 | val loss: 0.295 | val auc: 84.95%
Epoch 132 | train loss: 0.283 | val loss: 0.298 | val auc: 84.76%
Epoch 133 | train loss: 0.289 | val loss: 0.295 | val auc: 84.99%
Epoch 134 | train loss: 0.284 | val loss: 0.295 | val auc: 84.94%
Epoch 135 | train loss: 0.285 | val loss: 0.293 | val auc: 85.06%
Epoch 136 | train loss: 0.284 | val loss: 0.294 | val auc: 84.88%
Epoch 137 | train loss: 0.286 | val loss: 0.293 | val auc: 85.01%
Epoch 138 | train loss: 0.285 | val loss: 0.295 | val auc: 84.48%
Epoch 139 | train loss: 0.288 | val loss: 0.296 | val auc: 85.07%
Epoch 140 | train loss: 0.287 | val loss: 0.294 | val auc: 84.80%
Epoch 141 | train loss: 0.281 | val loss: 0.292 | val auc: 84.99%
Epoch 142 | train loss: 0.282 | val loss: 0.314 | val auc: 85.02%
Epoch 143 | train loss: 0.283 | val loss: 0.292 | val auc: 85.06%
Epoch 144 | train loss: 0.278 | val loss: 0.293 | val auc: 84.92%
Epoch 145 | train loss: 0.286 | val loss: 0.305 | val auc: 84.70%
Epoch 146 | train loss: 0.286 | val loss: 0.293 | val auc: 84.89%
Epoch 147 | train loss: 0.282 | val loss: 0.297 | val auc: 84.90%
Epoch 148 | train loss: 0.286 | val loss: 0.292 | val auc: 84.99%
0.125                     13                    
Epoch 149 | train loss: 0.281 | val loss: 0.292 | val auc: 84.99%
Epoch 150 | train loss: 0.276 | val loss: 0.292 | val auc: 85.10%
Epoch 151 | train loss: 0.275 | val loss: 0.292 | val auc: 85.06%
Epoch 152 | train loss: 0.276 | val loss: 0.292 | val auc: 85.01%
Epoch 153 | train loss: 0.277 | val loss: 0.292 | val auc: 85.07%
Epoch 154 | train loss: 0.276 | val loss: 0.292 | val auc: 85.05%
Epoch 155 | train loss: 0.275 | val loss: 0.293 | val auc: 85.09%
Epoch 156 | train loss: 0.277 | val loss: 0.295 | val auc: 85.02%
Epoch 157 | train loss: 0.275 | val loss: 0.294 | val auc: 85.10%
Epoch 158 | train loss: 0.276 | val loss: 0.292 | val auc: 85.08%
Epoch 159 | train loss: 0.275 | val loss: 0.292 | val auc: 85.10%
Epoch 160 | train loss: 0.275 | val loss: 0.292 | val auc: 85.10%
Epoch 161 | train loss: 0.278 | val loss: 0.291 | val auc: 85.15%
Epoch 162 | train loss: 0.275 | val loss: 0.292 | val auc: 85.12%
Epoch 163 | train loss: 0.273 | val loss: 0.292 | val auc: 85.03%
Epoch 164 | train loss: 0.273 | val loss: 0.292 | val auc: 85.08%
Epoch 165 | train loss: 0.275 | val loss: 0.291 | val auc: 85.10%
Epoch 166 | train loss: 0.273 | val loss: 0.298 | val auc: 85.13%
Epoch 167 | train loss: 0.273 | val loss: 0.291 | val auc: 85.10%
Epoch 168 | train loss: 0.274 | val loss: 0.297 | val auc: 85.02%
Epoch 169 | train loss: 0.274 | val loss: 0.292 | val auc: 85.17%
Epoch 170 | train loss: 0.273 | val loss: 0.292 | val auc: 85.07%
Epoch 171 | train loss: 0.272 | val loss: 0.294 | val auc: 85.08%
Epoch 172 | train loss: 0.271 | val loss: 0.291 | val auc: 85.12%
Epoch 173 | train loss: 0.273 | val loss: 0.292 | val auc: 85.14%
Epoch 174 | train loss: 0.271 | val loss: 0.291 | val auc: 85.11%
Epoch 175 | train loss: 0.272 | val loss: 0.292 | val auc: 85.04%
Epoch 176 | train loss: 0.273 | val loss: 0.294 | val auc: 85.07%
Epoch 177 | train loss: 0.273 | val loss: 0.292 | val auc: 85.19%
Epoch 178 | train loss: 0.273 | val loss: 0.299 | val auc: 85.20%
Epoch 179 | train loss: 0.273 | val loss: 0.291 | val auc: 85.24%
Epoch 180 | train loss: 0.273 | val loss: 0.292 | val auc: 85.23%
Epoch 181 | train loss: 0.270 | val loss: 0.296 | val auc: 85.27%
Epoch 182 | train loss: 0.271 | val loss: 0.293 | val auc: 85.12%
Epoch 183 | train loss: 0.276 | val loss: 0.292 | val auc: 85.22%
Epoch 184 | train loss: 0.273 | val loss: 0.291 | val auc: 85.23%
Epoch 185 | train loss: 0.271 | val loss: 0.291 | val auc: 85.19%
Epoch 186 | train loss: 0.276 | val loss: 0.295 | val auc: 85.25%
Epoch 187 | train loss: 0.273 | val loss: 0.293 | val auc: 85.27%
Epoch 188 | train loss: 0.268 | val loss: 0.297 | val auc: 85.24%
Epoch 189 | train loss: 0.271 | val loss: 0.291 | val auc: 85.24%
Epoch 190 | train loss: 0.268 | val loss: 0.291 | val auc: 85.20%
Epoch 191 | train loss: 0.269 | val loss: 0.294 | val auc: 85.22%
Epoch 192 | train loss: 0.271 | val loss: 0.295 | val auc: 85.28%
Epoch 193 | train loss: 0.274 | val loss: 0.292 | val auc: 85.18%
Epoch 194 | train loss: 0.268 | val loss: 0.293 | val auc: 85.32%
Epoch 195 | train loss: 0.266 | val loss: 0.292 | val auc: 85.17%
Epoch 196 | train loss: 0.273 | val loss: 0.296 | val auc: 85.08%
Epoch 197 | train loss: 0.271 | val loss: 0.291 | val auc: 85.26%
Epoch 198 | train loss: 0.273 | val loss: 0.293 | val auc: 85.29%
0.0625                    13                    
Epoch 199 | train loss: 0.267 | val loss: 0.293 | val auc: 85.05%
Epoch 200 | train loss: 0.267 | val loss: 0.292 | val auc: 85.24%
Epoch 201 | train loss: 0.265 | val loss: 0.291 | val auc: 85.28%
Epoch 202 | train loss: 0.267 | val loss: 0.292 | val auc: 85.20%
Epoch 203 | train loss: 0.266 | val loss: 0.292 | val auc: 85.32%
Epoch 204 | train loss: 0.267 | val loss: 0.291 | val auc: 85.26%
Epoch 205 | train loss: 0.263 | val loss: 0.291 | val auc: 85.35%
Epoch 206 | train loss: 0.264 | val loss: 0.292 | val auc: 85.20%
Epoch 207 | train loss: 0.267 | val loss: 0.291 | val auc: 85.17%
Epoch 208 | train loss: 0.266 | val loss: 0.291 | val auc: 85.20%
Epoch 209 | train loss: 0.264 | val loss: 0.292 | val auc: 85.32%
Epoch 210 | train loss: 0.266 | val loss: 0.291 | val auc: 85.26%
Epoch 211 | train loss: 0.264 | val loss: 0.292 | val auc: 85.32%
Epoch 212 | train loss: 0.263 | val loss: 0.291 | val auc: 85.29%
Epoch 213 | train loss: 0.265 | val loss: 0.291 | val auc: 85.19%
Epoch 214 | train loss: 0.263 | val loss: 0.293 | val auc: 85.28%
Epoch 215 | train loss: 0.264 | val loss: 0.292 | val auc: 85.24%
Epoch 216 | train loss: 0.263 | val loss: 0.291 | val auc: 85.28%
Epoch 217 | train loss: 0.264 | val loss: 0.292 | val auc: 85.25%
Epoch 218 | train loss: 0.263 | val loss: 0.292 | val auc: 85.31%
Epoch 219 | train loss: 0.263 | val loss: 0.291 | val auc: 85.33%
Epoch 220 | train loss: 0.263 | val loss: 0.291 | val auc: 85.31%
Epoch 221 | train loss: 0.263 | val loss: 0.291 | val auc: 85.35%
Epoch 222 | train loss: 0.263 | val loss: 0.291 | val auc: 85.21%
Epoch 223 | train loss: 0.264 | val loss: 0.291 | val auc: 85.30%
Epoch 224 | train loss: 0.263 | val loss: 0.292 | val auc: 85.26%
Epoch 225 | train loss: 0.262 | val loss: 0.292 | val auc: 85.32%
Epoch 226 | train loss: 0.264 | val loss: 0.291 | val auc: 85.30%
Epoch 227 | train loss: 0.263 | val loss: 0.291 | val auc: 85.31%
Epoch 228 | train loss: 0.263 | val loss: 0.291 | val auc: 85.27%
Epoch 229 | train loss: 0.262 | val loss: 0.291 | val auc: 85.19%
Epoch 230 | train loss: 0.263 | val loss: 0.292 | val auc: 85.28%
Epoch 231 | train loss: 0.262 | val loss: 0.291 | val auc: 85.36%
Epoch 232 | train loss: 0.261 | val loss: 0.291 | val auc: 85.27%
Epoch 233 | train loss: 0.259 | val loss: 0.291 | val auc: 85.29%
Epoch 234 | train loss: 0.261 | val loss: 0.292 | val auc: 85.36%
Epoch 235 | train loss: 0.263 | val loss: 0.292 | val auc: 85.21%
Epoch 236 | train loss: 0.259 | val loss: 0.292 | val auc: 85.26%
Epoch 237 | train loss: 0.261 | val loss: 0.291 | val auc: 85.36%
Epoch 238 | train loss: 0.261 | val loss: 0.291 | val auc: 85.35%
Epoch 239 | train loss: 0.261 | val loss: 0.294 | val auc: 85.39%
Epoch 240 | train loss: 0.262 | val loss: 0.291 | val auc: 85.38%
Epoch 241 | train loss: 0.261 | val loss: 0.291 | val auc: 85.32%
Epoch 242 | train loss: 0.261 | val loss: 0.291 | val auc: 85.24%
Epoch 243 | train loss: 0.260 | val loss: 0.291 | val auc: 85.27%
Epoch 244 | train loss: 0.260 | val loss: 0.291 | val auc: 85.30%
Epoch 245 | train loss: 0.260 | val loss: 0.291 | val auc: 85.35%
Epoch 246 | train loss: 0.260 | val loss: 0.293 | val auc: 85.35%
Epoch 247 | train loss: 0.261 | val loss: 0.291 | val auc: 85.27%
Epoch 248 | train loss: 0.262 | val loss: 0.291 | val auc: 85.29%
0.03125                    3                    
Epoch 249 | train loss: 0.259 | val loss: 0.291 | val auc: 85.36%
Epoch 250 | train loss: 0.259 | val loss: 0.292 | val auc: 85.36%
Epoch 251 | train loss: 0.258 | val loss: 0.291 | val auc: 85.40%
Epoch 252 | train loss: 0.259 | val loss: 0.291 | val auc: 85.33%
Epoch 253 | train loss: 0.257 | val loss: 0.291 | val auc: 85.38%
Epoch 254 | train loss: 0.256 | val loss: 0.292 | val auc: 85.40%
Epoch 255 | train loss: 0.259 | val loss: 0.291 | val auc: 85.34%
Epoch 256 | train loss: 0.258 | val loss: 0.291 | val auc: 85.39%
Epoch 257 | train loss: 0.258 | val loss: 0.291 | val auc: 85.32%
Epoch 258 | train loss: 0.258 | val loss: 0.291 | val auc: 85.35%
Epoch 259 | train loss: 0.257 | val loss: 0.291 | val auc: 85.36%
Epoch 260 | train loss: 0.259 | val loss: 0.291 | val auc: 85.37%
Epoch 261 | train loss: 0.258 | val loss: 0.291 | val auc: 85.39%
Epoch 262 | train loss: 0.258 | val loss: 0.292 | val auc: 85.35%
Epoch 263 | train loss: 0.257 | val loss: 0.291 | val auc: 85.34%
Epoch 264 | train loss: 0.257 | val loss: 0.291 | val auc: 85.35%
Epoch 265 | train loss: 0.256 | val loss: 0.291 | val auc: 85.39%
Epoch 266 | train loss: 0.256 | val loss: 0.291 | val auc: 85.37%
Epoch 267 | train loss: 0.257 | val loss: 0.293 | val auc: 85.34%
Epoch 268 | train loss: 0.256 | val loss: 0.291 | val auc: 85.33%
Epoch 269 | train loss: 0.255 | val loss: 0.292 | val auc: 85.37%
Epoch 270 | train loss: 0.258 | val loss: 0.291 | val auc: 85.34%
Epoch 271 | train loss: 0.256 | val loss: 0.291 | val auc: 85.37%
Epoch 272 | train loss: 0.256 | val loss: 0.291 | val auc: 85.34%
Epoch 273 | train loss: 0.256 | val loss: 0.291 | val auc: 85.35%
Epoch 274 | train loss: 0.257 | val loss: 0.291 | val auc: 85.34%
Epoch 275 | train loss: 0.256 | val loss: 0.291 | val auc: 85.38%
Epoch 276 | train loss: 0.255 | val loss: 0.292 | val auc: 85.36%
Epoch 277 | train loss: 0.255 | val loss: 0.292 | val auc: 85.35%
Epoch 278 | train loss: 0.257 | val loss: 0.292 | val auc: 85.37%
Epoch 279 | train loss: 0.256 | val loss: 0.291 | val auc: 85.39%
Epoch 280 | train loss: 0.255 | val loss: 0.291 | val auc: 85.39%
Epoch 281 | train loss: 0.254 | val loss: 0.292 | val auc: 85.36%
Epoch 282 | train loss: 0.256 | val loss: 0.291 | val auc: 85.35%
Epoch 283 | train loss: 0.255 | val loss: 0.291 | val auc: 85.36%
Epoch 284 | train loss: 0.255 | val loss: 0.292 | val auc: 85.40%
Epoch 285 | train loss: 0.255 | val loss: 0.291 | val auc: 85.35%
Epoch 286 | train loss: 0.254 | val loss: 0.291 | val auc: 85.36%
Epoch 287 | train loss: 0.257 | val loss: 0.291 | val auc: 85.35%
Epoch 288 | train loss: 0.255 | val loss: 0.291 | val auc: 85.39%
Epoch 289 | train loss: 0.255 | val loss: 0.293 | val auc: 85.37%
Epoch 290 | train loss: 0.256 | val loss: 0.291 | val auc: 85.36%
Epoch 291 | train loss: 0.254 | val loss: 0.293 | val auc: 85.40%
Epoch 292 | train loss: 0.255 | val loss: 0.291 | val auc: 85.36%
Epoch 293 | train loss: 0.255 | val loss: 0.291 | val auc: 85.37%
Epoch 294 | train loss: 0.254 | val loss: 0.291 | val auc: 85.35%
Epoch 295 | train loss: 0.254 | val loss: 0.291 | val auc: 85.37%
Epoch 296 | train loss: 0.255 | val loss: 0.292 | val auc: 85.37%
Epoch 297 | train loss: 0.254 | val loss: 0.292 | val auc: 85.35%
Epoch 298 | train loss: 0.256 | val loss: 0.293 | val auc: 85.41%
0.015625                                        
Epoch 299 | train loss: 0.255 | val loss: 0.291 | val auc: 85.42%
